customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,recency,frequency,monetary,churn,lifetime_days,avg_monthly_spend,predicted_clv_12m
11992,2022-03-15,2022-10-18,18,18494407.0,1027467.0,440,18,18494407.0,1,217,2246284.2510121455,26955411.012145746
11993,2022-09-18,2023-12-31,25,51542097.0,2061684.0,1,25,51542097.0,0,469,3098723.266533066,37184679.198396794
11994,2022-12-22,2023-12-31,9,27795913.0,3088435.0,1,9,27795913.0,0,374,2064052.9455445544,24768635.346534654
11995,2022-09-17,2023-05-08,14,11599469.0,828534.0,238,14,11599469.0,1,233,1323133.3460076046,15877600.152091255
11996,2022-10-22,2023-06-20,10,18208772.0,1820877.0,195,10,18208772.0,1,241,2015731.2177121772,24188774.612546127
11997,2022-11-09,2023-09-10,7,17979631.0,2568519.0,113,7,17979631.0,1,305,1610116.208955224,19321394.507462688
11998,2022-07-01,2022-10-11,12,2202068.0,183506.0,447,12,2202068.0,1,102,500469.99999999994,6005639.999999999
11999,2022-12-30,2023-09-28,23,8067299.0,350752.0,95,23,8067299.0,0,272,801387.3178807948,9616647.814569537
12000,2022-07-07,2022-11-15,7,36515980.0,5216569.0,412,7,36515980.0,1,131,6804219.875776398,81650638.50931677
12001,2023-02-12,2023-08-31,19,7308750.0,384671.0,123,19,7308750.0,1,200,953315.2173913043,11439782.608695652
12002,2023-02-18,2023-09-23,7,12921301.0,1845900.0,100,7,12921301.0,0,217,1569388.785425101,18832665.425101213
12003,2022-12-08,2023-12-31,24,19017455.0,792394.0,1,24,19017455.0,0,388,1364889.1148325359,16378669.37799043
12004,2022-08-08,2022-12-01,17,39692935.0,2334879.0,396,17,39692935.0,1,115,8212331.379310343,98547976.55172412
12005,2022-06-12,2023-10-30,15,30785969.0,2052398.0,63,15,30785969.0,0,505,1726316.018691589,20715792.224299066
12006,2022-08-08,2022-10-28,3,36201199.0,12067066.0,430,3,36201199.0,1,81,9784107.837837838,117409294.05405405
12007,2022-09-27,2023-02-14,13,30004226.0,2308017.0,321,13,30004226.0,1,140,5294863.411764706,63538360.94117647
12008,2023-02-04,2023-04-17,25,35926495.0,1437060.0,259,25,35926495.0,1,72,10566616.176470589,126799394.11764707
12009,2022-07-01,2023-02-26,3,1344381.0,448127.0,309,3,1344381.0,1,240,149375.66666666666,1792508.0
12010,2022-07-24,2023-03-10,13,48489626.0,3729971.0,297,13,48489626.0,1,229,5616558.996138996,67398707.95366795
12011,2022-08-16,2022-10-10,20,6834748.0,341737.0,448,20,6834748.0,1,55,2412264.0000000005,28947168.000000007
12012,2022-09-07,2023-08-01,20,21837454.0,1091873.0,153,20,21837454.0,1,328,1829954.2458100559,21959450.94972067
12013,2023-03-17,2023-07-01,23,40368749.0,1755163.0,184,23,40368749.0,1,106,8904871.102941176,106858453.2352941
12014,2022-07-15,2022-12-28,18,23309720.0,1294984.0,369,18,23309720.0,1,166,3567814.285714286,42813771.42857143
12015,2022-03-11,2022-04-29,15,49299602.0,3286640.0,612,15,49299602.0,1,49,18721367.848101266,224656414.1772152
12016,2023-02-03,2023-12-31,9,24953519.0,2772613.0,1,9,24953519.0,0,331,2073699.6398891967,24884395.67867036
12017,2022-07-22,2023-03-19,3,45646922.0,15215641.0,288,3,45646922.0,1,240,5071880.222222222,60862562.666666664
12018,2022-05-28,2023-12-29,18,42390068.0,2355004.0,3,18,42390068.0,0,580,2084757.442622951,25017089.31147541
12019,2023-04-17,2023-12-31,3,51034104.0,17011368.0,1,3,51034104.0,0,258,5316052.5,63792630.0
12020,2022-07-18,2023-03-11,19,48268627.0,2540454.0,296,19,48268627.0,1,236,5443830.112781955,65325961.35338346
12021,2023-03-02,2023-12-31,8,46824691.0,5853086.0,1,8,46824691.0,0,304,4205810.568862275,50469726.82634731
12022,2023-05-07,2023-07-17,4,38365500.0,9591375.0,168,4,38365500.0,1,71,11395693.06930693,136748316.83168316
12023,2022-05-22,2023-08-05,19,19843506.0,1044395.0,149,19,19843506.0,1,440,1266606.7659574468,15199281.191489361
12024,2022-11-09,2023-12-31,8,6591171.0,823896.0,1,8,6591171.0,0,417,442360.4697986577,5308325.637583893
12025,2022-06-14,2023-12-31,16,36183169.0,2261448.0,1,16,36183169.0,0,565,1824361.462184874,21892337.54621849
12026,2022-11-10,2023-12-31,20,50915627.0,2545781.0,1,20,50915627.0,0,416,3424817.9596412554,41097815.515695065
12027,2022-01-21,2022-11-21,8,38111505.0,4763938.0,406,8,38111505.0,1,304,3423189.071856288,41078268.86227545
12028,2022-03-23,2023-07-13,12,48379452.0,4031621.0,172,12,48379452.0,1,477,2862689.4674556213,34352273.609467454
12029,2022-05-11,2023-06-13,26,42058679.0,1617642.0,202,26,42058679.0,1,398,2948038.247663551,35376458.971962616
12030,2022-11-01,2023-07-08,20,9486225.0,474311.0,177,20,9486225.0,1,249,1020024.193548387,12240290.322580645
12031,2023-01-06,2023-12-31,11,13859552.0,1259959.0,1,11,13859552.0,0,359,1068860.0514138818,12826320.616966583
12032,2023-01-19,2023-10-07,10,18566773.0,1856677.0,86,10,18566773.0,0,261,1914100.3092783506,22969203.711340208
12033,2023-03-21,2023-12-31,12,9747631.0,812303.0,1,12,9747631.0,0,285,928345.8095238095,11140149.714285713
12034,2023-03-01,2023-12-31,19,30747888.0,1618310.0,1,19,30747888.0,0,305,2753542.208955224,33042506.507462688
12035,2022-06-10,2022-08-30,25,50752887.0,2030115.0,489,25,50752887.0,1,81,13716996.486486485,164603957.83783782
12036,2022-06-27,2023-08-06,8,39882109.0,4985264.0,148,8,39882109.0,1,405,2750490.275862069,33005883.310344826
12037,2023-05-05,2023-12-31,16,22708047.0,1419253.0,1,16,22708047.0,0,240,2523116.3333333335,30277396.0
12038,2022-11-23,2023-09-15,24,1428828.0,59534.0,108,24,1428828.0,0,296,131487.23926380367,1577846.871165644
12039,2022-10-16,2023-11-08,24,17114421.0,713101.0,54,24,17114421.0,0,388,1228307.7272727273,14739692.727272727
12040,2022-12-20,2023-12-01,8,27959372.0,3494922.0,31,8,27959372.0,0,346,2230800.9574468085,26769611.489361703
12041,2022-01-28,2023-01-16,9,17671944.0,1963549.0,350,9,17671944.0,1,353,1384225.3785900783,16610704.54308094
12042,2022-02-12,2023-09-27,14,6840574.0,488612.0,96,14,6840574.0,0,592,329931.2218649518,3959174.6623794213
12043,2023-02-27,2023-12-31,5,23692460.0,4738492.0,1,5,23692460.0,0,307,2109121.068249258,25309452.8189911
12044,2022-06-26,2022-09-09,16,14065243.0,879078.0,479,16,14065243.0,1,75,4018640.8571428573,48223690.28571428
12045,2023-05-09,2023-12-31,24,47389005.0,1974542.0,1,24,47389005.0,0,236,5344624.62406015,64135495.4887218
12046,2022-07-17,2023-05-11,21,6369130.0,303292.0,235,21,6369130.0,1,298,582542.3780487805,6990508.536585366
12047,2023-06-01,2023-12-31,25,3696954.0,147878.0,1,25,3696954.0,0,213,456414.0740740741,5476968.888888889
12048,2023-05-29,2023-12-31,18,1469960.0,81664.0,1,18,1469960.0,0,216,179263.41463414635,2151160.975609756
12049,2022-01-22,2022-06-18,9,17865940.0,1985104.0,562,9,17865940.0,1,147,3028125.4237288134,36337505.084745765
12050,2022-04-22,2023-12-08,10,34747651.0,3474765.0,24,10,34747651.0,0,595,1667887.2480000001,20014646.976000004
12051,2022-02-26,2022-07-21,20,38305019.0,1915251.0,529,20,38305019.0,1,145,6566574.685714286,78798896.22857143
12052,2022-03-07,2022-12-21,27,24225694.0,897248.0,376,27,24225694.0,1,289,2278278.4326018807,27339341.19122257
12053,2022-04-08,2022-07-21,15,35963895.0,2397593.0,529,15,35963895.0,1,104,8051618.2835820895,96619419.40298507
12054,2022-05-24,2023-10-15,23,19483633.0,847114.0,78,23,19483633.0,0,509,1084432.263450835,13013187.161410019
12055,2023-03-11,2023-12-31,11,35124556.0,3193141.0,1,11,35124556.0,0,295,3242266.7076923074,38907200.49230769
12056,2022-03-27,2022-05-02,12,3262276.0,271856.0,609,12,3262276.0,1,36,1482852.727272727,17794232.727272727
12057,2022-12-10,2023-12-31,23,21050252.0,915228.0,1,23,21050252.0,0,386,1518047.0192307692,18216564.230769232
12058,2022-10-21,2023-12-31,25,41375164.0,1655007.0,1,25,41375164.0,0,436,2663637.1673819744,31963646.008583695
12059,2022-08-31,2023-09-12,11,41992706.0,3817519.0,111,11,41992706.0,1,377,3095285.4545454546,37143425.45454545
12060,2022-02-01,2023-05-14,17,37580358.0,2210609.0,232,17,37580358.0,1,467,2268432.072434608,27221184.869215295
12061,2023-01-26,2023-09-27,22,11575322.0,526151.0,96,22,11575322.0,0,244,1267371.0218978103,15208452.262773722
12062,2022-10-04,2023-12-31,4,13758020.0,3439505.0,1,4,13758020.0,0,453,854535.403726708,10254424.844720496
12063,2022-06-03,2023-11-12,27,51801307.0,1918567.0,50,27,51801307.0,0,527,2790016.5350089767,33480198.420107722
12064,2023-01-18,2023-12-31,15,6451603.0,430107.0,1,15,6451603.0,0,347,513390.1591511936,6160681.909814323
12065,2022-03-09,2023-04-09,4,10377665.0,2594416.0,267,4,10377665.0,1,396,730821.4788732395,8769857.746478874
12066,2022-08-02,2023-07-10,21,7805334.0,371683.0,175,21,7805334.0,1,342,629462.4193548387,7553549.032258064
12067,2023-01-11,2023-12-31,4,17844872.0,4461218.0,1,4,17844872.0,0,354,1394130.625,16729567.5
12068,2022-08-01,2022-10-23,5,11876932.0,2375386.0,435,5,11876932.0,1,83,3153167.7876106193,37838013.45132743
12069,2022-03-20,2023-10-11,8,26482548.0,3310318.0,82,8,26482548.0,0,570,1324127.4,15889528.799999999
12070,2023-01-16,2023-12-31,5,25381852.0,5076370.0,1,5,25381852.0,0,349,2009117.572559367,24109410.870712403
12071,2022-02-27,2022-09-08,12,46996485.0,3916374.0,480,12,46996485.0,1,193,6322397.085201793,75868765.02242152
12072,2022-01-26,2023-01-24,26,2964789.0,114030.0,342,26,2964789.0,1,363,226319.77099236642,2715837.2519083973
12073,2023-03-23,2023-12-31,8,17449882.0,2181235.0,1,8,17449882.0,0,283,1672512.6517571884,20070151.82108626
12074,2022-03-07,2023-03-19,25,31510221.0,1260409.0,288,25,31510221.0,1,377,2322620.7125307126,27871448.55036855
12075,2022-09-11,2023-07-10,18,31923930.0,1773552.0,175,18,31923930.0,1,302,2884692.4698795183,34616309.638554215
12076,2022-02-13,2023-05-02,19,25590412.0,1346864.0,244,19,25590412.0,1,443,1623070.5285412262,19476846.342494715
12077,2022-04-07,2023-09-18,21,42635809.0,2030277.0,105,21,42635809.0,0,529,2288147.17352415,27457766.0822898
12078,2022-08-15,2022-12-15,5,4386286.0,877257.0,382,5,4386286.0,1,122,865714.3421052631,10388572.105263159
12079,2023-03-12,2023-06-28,20,42626778.0,2131339.0,187,20,42626778.0,1,108,9266690.869565219,111200290.43478262
12080,2023-01-14,2023-09-17,9,26333515.0,2925946.0,106,9,26333515.0,0,246,2862338.586956522,34348063.043478265
12081,2022-06-27,2023-07-19,11,7995043.0,726822.0,166,11,7995043.0,1,387,575182.9496402878,6902195.395683453
12082,2023-03-03,2023-12-31,22,46193657.0,2099712.0,1,22,46193657.0,0,303,4161590.720720721,49939088.64864865
12083,2022-11-03,2023-12-31,14,34180822.0,2441487.0,1,14,34180822.0,0,423,2263630.59602649,27163567.15231788
12084,2023-05-19,2023-12-31,7,9508121.0,1358303.0,1,7,9508121.0,0,226,1114232.9296875,13370795.15625
12085,2022-09-25,2023-04-23,5,2909406.0,581881.0,253,5,2909406.0,1,210,363675.75,4364109.0
12086,2022-01-08,2023-09-05,13,8368370.0,643721.0,118,13,8368370.0,1,605,395356.062992126,4744272.755905512
12087,2023-05-23,2023-12-31,27,32126936.0,1189887.0,1,27,32126936.0,0,222,3824635.238095238,45895622.85714285
12088,2023-04-21,2023-12-31,6,10308249.0,1718042.0,1,6,10308249.0,0,254,1088899.542253521,13066794.507042252
12089,2022-10-24,2023-12-31,7,12668764.0,1809823.0,1,7,12668764.0,0,433,820870.2375809936,9850442.850971922
12090,2022-06-13,2023-09-07,3,2477098.0,825699.0,116,3,2477098.0,1,451,154496.75675675677,1853961.0810810812
12091,2023-04-30,2023-12-31,20,37924878.0,1896244.0,1,20,37924878.0,0,245,4137259.4181818184,49647113.01818182
12092,2022-03-13,2022-07-07,14,42366512.0,3026179.0,543,14,42366512.0,1,116,8705447.671232875,104465372.0547945
12093,2022-08-26,2023-04-29,15,41679887.0,2778659.0,247,15,41679887.0,1,246,4530422.5,54365070.0
12094,2022-04-14,2023-09-15,11,7680462.0,698224.0,108,11,7680462.0,0,519,419697.37704918033,5036368.524590164
12095,2022-07-29,2023-12-31,4,47087697.0,11771924.0,1,4,47087697.0,0,520,2568419.8363636364,30821038.03636364
12096,2023-04-13,2023-12-31,7,35351765.0,5050252.0,1,7,35351765.0,0,262,3632030.650684932,43584367.80821918
12097,2023-03-30,2023-10-14,15,46794454.0,3119630.0,79,15,46794454.0,0,198,6157165.0,73885980.0
12098,2022-09-25,2023-09-19,18,23915754.0,1328653.0,104,18,23915754.0,0,359,1844402.6221079691,22132831.465295628
12099,2023-01-21,2023-12-31,18,23397307.0,1299850.0,1,18,23397307.0,0,344,1876789.331550802,22521471.978609625
12100,2023-01-22,2023-12-31,26,41054455.0,1579018.0,1,26,41054455.0,0,343,3301966.8900804287,39623602.68096514
12101,2022-09-16,2023-12-31,5,5939531.0,1187906.0,1,5,5939531.0,0,471,355660.5389221557,4267926.467065868
12102,2022-10-10,2023-11-24,24,27660401.0,1152517.0,38,24,27660401.0,0,410,1885936.4318181819,22631237.181818184
12103,2022-02-09,2023-01-10,6,43688319.0,7281386.0,356,6,43688319.0,1,335,3590820.7397260275,43089848.87671233
12104,2023-05-01,2023-12-31,13,43373782.0,3336445.0,1,13,43373782.0,0,244,4748954.233576642,56987450.80291971
12105,2022-08-08,2023-03-13,25,49771549.0,1990862.0,294,25,49771549.0,1,217,6045127.408906882,72541528.90688258
12106,2022-05-09,2023-11-05,16,36672248.0,2292016.0,57,16,36672248.0,0,545,1913334.6782608693,22960016.139130432
12107,2022-09-17,2023-12-17,5,11754748.0,2350950.0,15,5,11754748.0,0,456,725601.7283950618,8707220.740740743
12108,2023-01-01,2023-12-31,18,2230240.0,123902.0,1,18,2230240.0,0,364,169815.22842639594,2037782.7411167515
12109,2022-01-16,2022-11-01,24,25554323.0,1064763.0,426,24,25554323.0,1,289,2403227.868338558,28838734.420062695
12110,2022-05-09,2023-11-02,17,27296156.0,1605656.0,60,17,27296156.0,0,542,1431616.5734265735,17179398.881118882
12111,2022-04-19,2022-07-28,12,13405339.0,1117112.0,522,12,13405339.0,1,100,3093539.769230769,37122477.23076923
12112,2022-09-26,2023-12-31,11,7534630.0,684966.0,1,11,7534630.0,0,461,460364.3584521385,5524372.301425662
12113,2022-06-11,2023-01-04,13,30979375.0,2383029.0,362,13,30979375.0,1,207,3921439.873417721,47057278.48101266
12114,2022-09-17,2023-12-31,18,40024188.0,2223566.0,1,18,40024188.0,0,470,2401451.2800000003,28817415.360000003
12115,2022-04-12,2022-11-16,12,51652228.0,4304352.0,411,12,51652228.0,1,218,6248253.387096775,74979040.6451613
12116,2023-05-21,2023-12-31,19,39721773.0,2090620.0,1,19,39721773.0,0,224,4691547.992125984,56298575.90551181
12117,2022-09-04,2023-12-31,21,41516527.0,1976977.0,1,21,41516527.0,0,483,2427867.0760233914,29134404.912280697
12118,2022-05-11,2023-03-28,4,32516213.0,8129053.0,279,4,32516213.0,1,321,2779163.5042735045,33349962.051282056
12119,2022-12-19,2023-10-27,26,51284871.0,1972495.0,66,26,51284871.0,0,312,4498672.894736842,53984074.73684211
12120,2022-07-15,2023-12-31,25,33709784.0,1348391.0,1,25,33709784.0,0,534,1793073.6170212766,21516883.40425532
12121,2023-01-17,2023-12-31,4,44900867.0,11225217.0,1,4,44900867.0,0,348,3563560.873015873,42762730.47619048
12122,2022-08-15,2023-02-16,8,49245860.0,6155732.0,319,8,49245860.0,1,185,6871515.348837209,82458184.18604651
12123,2023-04-21,2023-12-31,21,48436812.0,2306515.0,1,21,48436812.0,0,254,5116564.647887324,61398775.77464789
12124,2023-04-22,2023-12-31,10,20575899.0,2057590.0,1,10,20575899.0,0,253,2181190.7067137808,26174288.48056537
12125,2022-09-22,2023-12-31,5,5196033.0,1039207.0,1,5,5196033.0,0,465,314911.0909090909,3778933.090909091
12126,2023-01-07,2023-12-31,16,9931184.0,620699.0,1,16,9931184.0,0,358,767875.0515463917,9214500.6185567
12127,2023-05-01,2023-12-31,27,4208544.0,155872.0,1,27,4208544.0,0,244,460789.4890510949,5529473.868613139
12128,2023-03-10,2023-10-12,18,6554164.0,364120.0,81,18,6554164.0,0,216,799288.2926829269,9591459.512195121
12129,2022-07-30,2022-09-28,3,10580283.0,3526761.0,460,3,10580283.0,1,60,3526761.0,42321132.0
12130,2023-01-12,2023-10-28,23,18527591.0,805547.0,65,23,18527591.0,0,289,1742406.6771159875,20908880.12539185
12131,2023-01-30,2023-12-31,5,28811814.0,5762363.0,1,5,28811814.0,0,335,2368094.301369863,28417131.61643836
12132,2023-03-26,2023-12-31,24,37353449.0,1556394.0,1,24,37353449.0,0,280,3614849.903225806,43378198.838709675
12133,2022-12-30,2023-12-31,20,11915109.0,595755.0,1,20,11915109.0,0,366,902659.7727272728,10831917.272727273
12134,2023-04-02,2023-12-31,11,35364138.0,3214922.0,1,11,35364138.0,0,273,3501399.8019801984,42016797.623762384
12135,2022-08-14,2022-10-21,8,36976361.0,4622045.0,437,8,36976361.0,1,68,11319294.18367347,135831530.20408162
12136,2022-05-11,2023-10-11,25,29578015.0,1183121.0,82,25,29578015.0,0,518,1619234.397810219,19430812.77372263
12137,2023-04-21,2023-12-31,23,47103788.0,2047991.0,1,23,47103788.0,0,254,4975752.253521127,59709027.042253524
12138,2022-10-04,2023-08-07,27,6838537.0,253279.0,147,27,6838537.0,1,307,608771.8397626113,7305262.077151336
12139,2022-06-05,2023-01-23,3,10197770.0,3399257.0,343,3,10197770.0,1,232,1167683.5877862594,14012203.053435113
12140,2022-08-06,2022-11-09,23,22976173.0,998964.0,418,23,22976173.0,1,95,5514281.5200000005,66171378.24000001
12141,2022-07-09,2022-11-23,12,7637007.0,636417.0,404,12,7637007.0,1,137,1371917.4251497006,16463009.101796407
12142,2023-02-21,2023-12-15,8,29967844.0,3745980.0,17,8,29967844.0,0,297,2749343.4862385322,32992121.83486239
12143,2022-02-10,2022-10-19,25,21438744.0,857550.0,439,25,21438744.0,1,251,2288833.879003559,27466006.548042707
12144,2022-11-03,2023-12-31,14,15657466.0,1118390.0,1,14,15657466.0,0,423,1036918.2781456953,12443019.337748345
12145,2022-12-04,2023-04-02,6,9835483.0,1639247.0,274,6,9835483.0,1,119,1980298.5906040268,23763583.08724832
12146,2022-11-10,2023-08-21,15,18235183.0,1215679.0,133,15,18235183.0,1,284,1742214.9363057325,20906579.23566879
12147,2022-03-16,2023-07-13,19,32084335.0,1688649.0,172,19,32084335.0,1,484,1872626.5564202336,22471518.677042805
12148,2022-10-06,2023-07-15,10,30449889.0,3044989.0,170,10,30449889.0,1,282,2927873.942307692,35134487.307692304
12149,2022-06-25,2023-04-07,22,9512099.0,432368.0,269,22,9512099.0,1,286,903047.3734177215,10836568.481012657
12150,2022-09-30,2023-11-16,5,7545926.0,1509185.0,46,5,7545926.0,0,412,512166.9230769231,6146003.076923078
12151,2022-10-16,2023-12-31,14,2555180.0,182513.0,1,14,2555180.0,0,441,162750.31847133758,1953003.821656051
12152,2022-09-29,2023-12-31,9,1831220.0,203469.0,1,9,1831220.0,0,458,112575.0,1350900.0
12153,2022-03-07,2022-07-04,14,45894370.0,3278169.0,546,14,45894370.0,1,119,9240477.181208054,110885726.17449665
12154,2023-04-28,2023-12-31,4,3490514.0,872628.0,1,4,3490514.0,0,247,378034.0072202166,4536408.0866426
12155,2022-09-05,2023-12-31,26,38346032.0,1474847.0,1,26,38346032.0,0,482,2246837.8125,26962053.75
12156,2022-06-05,2022-08-17,16,45496843.0,2843553.0,502,16,45496843.0,1,73,13251507.669902913,159018092.03883496
12157,2022-02-16,2023-11-05,24,6181339.0,257556.0,57,24,6181339.0,0,627,282252.92237442924,3387035.068493151
12158,2023-03-30,2023-05-17,25,23364112.0,934564.0,229,25,23364112.0,1,48,8986196.923076922,107834363.07692307
12159,2022-07-20,2022-11-27,7,50084992.0,7154999.0,400,7,50084992.0,1,130,9390936.0,112691232.0
12160,2022-05-04,2023-12-31,11,43574244.0,3961295.0,1,11,43574244.0,0,606,2055388.8679245284,24664666.415094342
12161,2022-01-01,2023-01-22,23,26076965.0,1133781.0,344,23,26076965.0,1,386,1880550.360576923,22566604.326923076
12162,2022-07-10,2023-12-31,13,39938613.0,3072201.0,1,13,39938613.0,0,539,2105726.5202108966,25268718.24253076
12163,2023-05-31,2023-08-01,7,43535583.0,6219369.0,153,7,43535583.0,1,62,14196385.760869564,170356629.13043478
12164,2023-03-18,2023-12-01,5,18879770.0,3775954.0,31,5,18879770.0,0,258,1966642.7083333335,23599712.5
12165,2022-05-23,2023-11-27,19,46521368.0,2448493.0,35,19,46521368.0,0,553,2393895.437392796,28726745.248713553
12166,2022-07-10,2023-01-10,4,25100045.0,6275011.0,356,4,25100045.0,1,184,3518697.8971962617,42224374.76635514
12167,2022-08-15,2023-11-10,26,28012614.0,1077408.0,52,26,28012614.0,0,452,1743523.6929460582,20922284.3153527
12168,2022-11-09,2023-08-11,3,51985148.0,17328383.0,143,3,51985148.0,1,275,5113293.24590164,61359518.95081967
12169,2022-10-29,2023-12-31,9,44039791.0,4893310.0,1,9,44039791.0,0,428,2884702.4672489082,34616429.606986895
12170,2023-04-05,2023-12-31,16,19577916.0,1223620.0,1,16,19577916.0,0,270,1957791.6,23493499.200000003
12171,2023-02-05,2023-08-14,7,1725556.0,246508.0,140,7,1725556.0,1,190,235303.0909090909,2823637.090909091
12172,2023-01-28,2023-06-23,21,33009643.0,1571888.0,192,21,33009643.0,1,146,5626643.693181818,67519724.31818181
12173,2022-07-26,2023-05-22,13,36958802.0,2842985.0,224,13,36958802.0,1,300,3359891.090909091,40318693.09090909
12174,2022-07-29,2023-12-27,25,34260777.0,1370431.0,5,25,34260777.0,0,516,1882460.2747252749,22589523.296703298
12175,2022-04-25,2022-11-12,27,50367407.0,1865460.0,415,27,50367407.0,1,201,6541221.688311689,78494660.25974026
12176,2022-09-08,2023-07-08,4,45038928.0,11259732.0,177,4,45038928.0,1,303,4057561.081081081,48690732.972972974
12177,2022-08-07,2023-05-22,10,24000650.0,2400065.0,224,10,24000650.0,1,288,2264212.2641509436,27170547.169811323
12178,2023-02-11,2023-07-25,11,4393160.0,399378.0,160,11,4393160.0,1,164,679354.6391752578,8152255.670103094
12179,2023-03-19,2023-12-31,5,25383785.0,5076757.0,1,5,25383785.0,0,287,2402250.94637224,28827011.35646688
12180,2022-12-20,2023-12-31,4,36213596.0,9053399.0,1,4,36213596.0,0,376,2675881.4778325125,32110577.733990148
12181,2022-05-22,2022-12-23,9,32071658.0,3563518.0,374,9,32071658.0,1,215,3927141.795918367,47125701.5510204
12182,2023-05-16,2023-12-31,7,28537363.0,4076766.0,1,7,28537363.0,0,229,3305486.061776062,39665832.74131274
12183,2023-05-22,2023-12-31,23,25016003.0,1087652.0,1,23,25016003.0,0,223,2966324.466403162,35595893.596837945
12184,2022-10-08,2023-11-19,7,16123103.0,2303300.0,43,7,16123103.0,0,407,1106849.176201373,13282190.114416476
12185,2023-02-28,2023-12-31,22,15289215.0,694964.0,1,22,15289215.0,0,306,1365108.4821428573,16381301.785714287
12186,2022-09-27,2023-12-31,15,26611759.0,1774117.0,1,15,26611759.0,0,460,1629291.3673469385,19551496.40816326
12187,2022-06-03,2023-01-14,23,9358640.0,406897.0,352,23,9358640.0,1,225,1101016.4705882352,13212197.647058822
12188,2022-03-24,2022-07-29,22,18506820.0,841219.0,521,22,18506820.0,1,127,3536335.0318471338,42436020.3821656
12189,2023-03-02,2023-12-31,8,17658147.0,2207268.0,1,8,17658147.0,0,304,1586061.1077844312,19032733.293413173
12190,2022-10-02,2022-11-22,22,31026346.0,1410288.0,405,22,31026346.0,1,51,11491239.25925926,137894871.1111111
12191,2022-10-11,2023-12-31,20,4587461.0,229373.0,1,20,4587461.0,0,446,289125.69327731093,3469508.319327731
12192,2022-06-22,2023-01-09,27,43347169.0,1605451.0,357,27,43347169.0,1,201,5629502.467532467,67554029.6103896
12193,2022-11-23,2023-12-31,4,29768822.0,7442206.0,1,4,29768822.0,0,403,2062504.988452656,24750059.86143187
12194,2022-03-04,2022-08-14,27,35277995.0,1306592.0,505,27,35277995.0,1,163,5483626.165803108,65803513.9896373
12195,2022-03-14,2023-06-12,8,36917170.0,4614646.0,203,8,36917170.0,1,455,2283536.2886597943,27402435.46391753
12196,2023-01-10,2023-03-05,11,16007394.0,1455218.0,302,11,16007394.0,1,54,5716926.428571429,68603117.14285715
12197,2023-05-23,2023-12-31,27,25094876.0,929440.0,1,27,25094876.0,0,222,2987485.238095238,35849822.85714285
12198,2023-02-02,2023-09-04,5,49777295.0,9955459.0,119,5,49777295.0,1,214,6120159.221311476,73441910.65573771
12199,2022-04-30,2022-08-22,3,40148626.0,13382875.0,497,3,40148626.0,1,114,8364297.083333334,100371565.0
12200,2023-03-13,2023-12-31,3,50453489.0,16817830.0,1,3,50453489.0,0,293,4686082.569659443,56232990.835913315
12201,2023-04-10,2023-09-30,21,39109721.0,1862368.0,93,21,39109721.0,0,173,5779761.724137931,69357140.68965517
12202,2022-10-13,2023-12-28,7,10120487.0,1445784.0,4,7,10120487.0,0,441,644617.0063694267,7735404.07643312
12203,2022-09-22,2023-06-02,15,4478423.0,298562.0,213,15,4478423.0,1,253,474744.4876325088,5696933.851590105
12204,2022-11-16,2023-07-23,21,30545201.0,1454533.0,162,21,30545201.0,1,249,3284430.2150537632,39413162.58064516
12205,2023-01-11,2023-08-07,14,19376915.0,1384065.0,147,14,19376915.0,1,208,2442468.277310924,29309619.327731088
12206,2022-03-30,2023-07-05,18,15193262.0,844070.0,180,18,15193262.0,1,462,926418.4146341464,11117020.975609757
12207,2022-07-22,2023-05-12,27,42206319.0,1563197.0,234,27,42206319.0,1,294,3907992.4999999995,46895909.99999999
12208,2022-11-30,2023-12-31,27,19843258.0,734935.0,1,27,19843258.0,0,396,1397412.5352112676,16768950.42253521
12209,2022-08-10,2023-10-29,21,17303649.0,823983.0,64,21,17303649.0,0,445,1092862.042105263,13114344.505263157
12210,2022-02-10,2023-06-07,5,44379370.0,8875874.0,208,5,44379370.0,1,482,2600353.7109375,31204244.53125
12211,2022-03-09,2022-10-21,14,44191397.0,3156528.0,437,14,44191397.0,1,226,5178679.3359375,62144152.03125
12212,2023-05-29,2023-12-31,7,19303425.0,2757632.0,1,7,19303425.0,0,216,2354076.2195121953,28248914.634146344
12213,2022-05-07,2022-07-28,4,43490934.0,10872734.0,522,4,43490934.0,1,82,11649357.32142857,139792287.85714287
12214,2022-09-12,2023-12-31,24,44419547.0,1850814.0,1,24,44419547.0,0,475,2638784.9702970292,31665419.64356435
12215,2022-01-16,2023-05-03,9,22735671.0,2526186.0,243,9,22735671.0,1,472,1358705.438247012,16304465.258964144
12216,2023-04-22,2023-12-31,15,4576835.0,305122.0,1,15,4576835.0,0,253,485176.8551236749,5822122.261484099
12217,2022-03-03,2022-12-08,27,1280500.0,47426.0,389,27,1280500.0,1,280,123919.35483870967,1487032.258064516
12218,2023-03-08,2023-08-07,17,27783257.0,1634309.0,147,17,27783257.0,1,152,4579657.747252747,54955892.96703297
12219,2022-09-25,2023-11-15,24,18679035.0,778293.0,47,24,18679035.0,0,416,1256437.331838565,15077247.98206278
