customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,recency,frequency,monetary,churn
10978,2022-10-16,2023-12-31,18,47172064.0,2620670.0,1,18,47172064.0,0
10979,2022-05-28,2022-08-13,14,42746814.0,3053344.0,506,14,42746814.0,1
10980,2023-04-12,2023-12-31,22,18790315.0,854105.0,1,22,18790315.0,0
10981,2022-09-01,2023-02-13,7,42233156.0,6033308.0,322,7,42233156.0,1
10982,2023-05-06,2023-12-22,4,19304637.0,4826159.0,10,4,19304637.0,0
10983,2023-05-22,2023-12-31,12,6328142.0,527345.0,1,12,6328142.0,0
10984,2022-12-31,2023-12-09,3,50063923.0,16687974.0,23,3,50063923.0,0
10985,2023-04-27,2023-12-31,9,34352182.0,3816909.0,1,9,34352182.0,0
10986,2022-07-20,2023-10-21,19,24369856.0,1282624.0,72,19,24369856.0,0
10987,2022-06-03,2023-10-25,18,21406886.0,1189271.0,68,18,21406886.0,0
10988,2023-03-26,2023-12-31,26,17695031.0,680578.0,1,26,17695031.0,0
10989,2023-05-16,2023-12-31,5,51057538.0,10211508.0,1,5,51057538.0,0
10990,2022-03-14,2023-04-02,16,8045161.0,502823.0,274,16,8045161.0,1
10991,2022-10-23,2023-12-31,12,17192097.0,1432675.0,1,12,17192097.0,0
10992,2022-01-17,2022-09-14,24,25863280.0,1077637.0,474,24,25863280.0,1
10993,2022-08-05,2022-10-17,9,25482377.0,2831375.0,441,9,25482377.0,1
10994,2022-03-02,2023-09-23,19,25145417.0,1323443.0,100,19,25145417.0,0
10995,2022-02-11,2023-10-04,8,10129818.0,1266227.0,89,8,10129818.0,0
10996,2022-01-25,2023-09-29,25,8562572.0,342503.0,94,25,8562572.0,0
10997,2022-02-08,2022-06-09,24,14142193.0,589258.0,571,24,14142193.0,1
10998,2022-05-11,2023-03-01,6,47657929.0,7942988.0,306,6,47657929.0,1
10999,2023-05-13,2023-12-31,19,6943091.0,365426.0,1,19,6943091.0,0
11000,2022-08-17,2023-12-01,11,39677195.0,3607018.0,31,11,39677195.0,0
11001,2022-04-18,2023-06-22,6,39683458.0,6613910.0,193,6,39683458.0,1
11002,2022-06-21,2023-08-24,9,42336337.0,4704037.0,130,9,42336337.0,1
11003,2023-03-11,2023-12-31,25,46240067.0,1849603.0,1,25,46240067.0,0
11004,2023-04-23,2023-12-31,4,14562238.0,3640560.0,1,4,14562238.0,0
11005,2022-04-12,2023-09-08,19,12607621.0,663559.0,115,19,12607621.0,1
11006,2022-10-02,2023-12-31,26,24847688.0,955680.0,1,26,24847688.0,0
11007,2022-02-13,2023-10-09,10,14666530.0,1466653.0,84,10,14666530.0,0
11008,2022-01-17,2023-05-06,25,38502947.0,1540118.0,240,25,38502947.0,1
11009,2022-11-26,2023-09-20,17,33505730.0,1970925.0,103,17,33505730.0,0
11010,2023-05-12,2023-12-31,17,45649375.0,2685257.0,1,17,45649375.0,0
11011,2022-01-12,2022-04-05,10,5403106.0,540311.0,636,10,5403106.0,1
11012,2022-11-14,2023-12-31,18,47686233.0,2649235.0,1,18,47686233.0,0
11013,2022-08-04,2023-12-31,21,16102110.0,766767.0,1,21,16102110.0,0
11014,2022-12-05,2023-12-31,13,26127273.0,2009790.0,1,13,26127273.0,0
11015,2022-03-22,2022-06-18,4,23481461.0,5870365.0,562,4,23481461.0,1
11016,2023-04-30,2023-07-08,25,39823832.0,1592953.0,177,25,39823832.0,1
11017,2023-01-09,2023-10-02,26,22552932.0,867420.0,91,26,22552932.0,0
11018,2022-07-19,2023-09-07,19,49132500.0,2585921.0,116,19,49132500.0,1
11019,2023-04-11,2023-12-31,18,47048721.0,2613818.0,1,18,47048721.0,0
11020,2022-03-30,2023-02-22,27,45505787.0,1685400.0,313,27,45505787.0,1
11021,2022-09-25,2023-11-23,17,4819923.0,283525.0,39,17,4819923.0,0
11022,2023-05-04,2023-12-26,15,44596310.0,2973087.0,6,15,44596310.0,0
11023,2022-02-16,2023-02-16,17,40907081.0,2406299.0,319,17,40907081.0,1
11024,2022-10-15,2023-12-31,6,6458458.0,1076410.0,1,6,6458458.0,0
11025,2022-01-16,2023-07-13,18,6656648.0,369814.0,172,18,6656648.0,1
11026,2023-02-05,2023-08-31,14,6339122.0,452794.0,123,14,6339122.0,1
11027,2022-03-27,2023-05-26,6,1775696.0,295949.0,220,6,1775696.0,1
11028,2022-09-07,2023-10-12,5,29070623.0,5814125.0,81,5,29070623.0,0
11029,2023-01-26,2023-12-31,24,50648430.0,2110351.0,1,24,50648430.0,0
11030,2022-12-01,2023-12-31,19,23485183.0,1236062.0,1,19,23485183.0,0
11031,2022-05-17,2023-07-04,24,28670481.0,1194603.0,181,24,28670481.0,1
11032,2023-05-13,2023-08-12,20,50372866.0,2518643.0,142,20,50372866.0,1
11033,2023-04-22,2023-12-31,27,14163257.0,524565.0,1,27,14163257.0,0
11034,2022-08-11,2023-05-06,20,44810289.0,2240514.0,240,20,44810289.0,1
11035,2023-01-07,2023-08-19,25,28956636.0,1158265.0,135,25,28956636.0,1
11036,2023-02-06,2023-10-15,19,30129407.0,1585758.0,78,19,30129407.0,0
11037,2023-03-19,2023-06-17,14,18633232.0,1330945.0,198,14,18633232.0,1
11038,2023-05-05,2023-10-10,25,29728486.0,1189139.0,83,25,29728486.0,0
11039,2022-09-30,2023-04-03,23,4915639.0,213723.0,273,23,4915639.0,1
11040,2022-06-08,2023-07-20,26,40043893.0,1540150.0,165,26,40043893.0,1
11041,2022-06-01,2023-12-31,6,15662138.0,2610356.0,1,6,15662138.0,0
11042,2022-07-07,2023-10-16,14,46290503.0,3306464.0,77,14,46290503.0,0
11043,2022-04-08,2022-11-30,25,19886815.0,795473.0,397,25,19886815.0,1
11044,2022-05-11,2023-07-02,24,8455465.0,352311.0,183,24,8455465.0,1
11045,2022-06-20,2023-11-11,23,36550784.0,1589165.0,51,23,36550784.0,0
11046,2022-07-02,2023-07-06,22,9560570.0,434571.0,179,22,9560570.0,1
11047,2022-12-30,2023-12-31,17,39486970.0,2322763.0,1,17,39486970.0,0
11048,2022-02-08,2022-09-29,25,50380102.0,2015204.0,459,25,50380102.0,1
11049,2023-05-12,2023-11-18,18,40801286.0,2266738.0,44,18,40801286.0,0
11050,2023-05-31,2023-12-31,7,2340422.0,334346.0,1,7,2340422.0,0
11051,2022-12-15,2023-12-31,23,31674198.0,1377139.0,1,23,31674198.0,0
11052,2023-02-01,2023-12-31,17,36526862.0,2148639.0,1,17,36526862.0,0
11053,2022-06-10,2023-12-25,19,43133283.0,2270173.0,7,19,43133283.0,0
11054,2022-01-16,2022-04-25,20,4044917.0,202246.0,616,20,4044917.0,1
11055,2023-05-08,2023-12-31,7,25589478.0,3655640.0,1,7,25589478.0,0
11056,2023-03-02,2023-12-31,15,28396840.0,1893123.0,1,15,28396840.0,0
11057,2022-04-18,2023-12-29,21,9791543.0,466264.0,3,21,9791543.0,0
11058,2023-03-26,2023-12-31,15,17580450.0,1172030.0,1,15,17580450.0,0
11059,2022-11-07,2023-04-05,20,23563264.0,1178163.0,271,20,23563264.0,1
11060,2022-06-19,2023-02-20,16,43527052.0,2720441.0,315,16,43527052.0,1
11061,2023-02-18,2023-05-14,6,48413904.0,8068984.0,232,6,48413904.0,1
11062,2022-09-08,2023-10-08,6,33123880.0,5520647.0,85,6,33123880.0,0
11063,2022-05-21,2023-11-05,22,21263215.0,966510.0,57,22,21263215.0,0
11064,2022-10-01,2023-12-31,22,14104776.0,641126.0,1,22,14104776.0,0
11065,2023-02-20,2023-07-03,21,51092467.0,2432975.0,182,21,51092467.0,1
11066,2022-02-08,2022-05-25,15,51137416.0,3409161.0,586,15,51137416.0,1
11067,2022-01-29,2022-10-15,14,48188829.0,3442059.0,443,14,48188829.0,1
11068,2023-04-22,2023-12-31,9,41111993.0,4567999.0,1,9,41111993.0,0
11069,2022-11-14,2023-09-03,27,17749601.0,657393.0,120,27,17749601.0,1
11070,2022-09-02,2023-08-28,14,42703625.0,3050259.0,126,14,42703625.0,1
11071,2022-09-29,2023-04-28,23,21966685.0,955073.0,248,23,21966685.0,1
11072,2023-03-16,2023-12-31,6,17800073.0,2966679.0,1,6,17800073.0,0
11073,2022-08-27,2022-10-22,4,39039160.0,9759790.0,436,4,39039160.0,1
11074,2023-01-12,2023-11-13,4,5246420.0,1311605.0,49,4,5246420.0,0
11075,2022-09-23,2023-08-17,7,3666986.0,523855.0,137,7,3666986.0,1
11076,2022-12-25,2023-04-24,25,23956048.0,958242.0,252,25,23956048.0,1
11077,2022-12-06,2023-12-31,12,23838451.0,1986538.0,1,12,23838451.0,0
11078,2023-01-24,2023-12-31,12,46698723.0,3891560.0,1,12,46698723.0,0
11079,2022-01-03,2023-05-05,11,7608577.0,691689.0,241,11,7608577.0,1
11080,2023-03-05,2023-12-31,15,7462824.0,497522.0,1,15,7462824.0,0
11081,2022-05-22,2023-06-20,9,8690592.0,965621.0,195,9,8690592.0,1
11082,2023-01-11,2023-12-31,7,2710602.0,387229.0,1,7,2710602.0,0
11083,2022-11-20,2023-12-31,12,4843972.0,403664.0,1,12,4843972.0,0
11084,2022-05-26,2023-03-04,12,34721389.0,2893449.0,303,12,34721389.0,1
11085,2022-10-20,2023-12-31,8,23124484.0,2890560.0,1,8,23124484.0,0
11086,2023-03-08,2023-12-31,21,39991036.0,1904335.0,1,21,39991036.0,0
11087,2023-02-03,2023-12-31,23,51623964.0,2244520.0,1,23,51623964.0,0
11088,2022-12-10,2023-11-08,10,34678962.0,3467896.0,54,10,34678962.0,0
11089,2022-05-20,2023-11-01,3,3763143.0,1254381.0,61,3,3763143.0,0
11090,2022-07-06,2023-12-31,19,6511794.0,342726.0,1,19,6511794.0,0
11091,2022-03-02,2022-09-13,9,45955008.0,5106112.0,475,9,45955008.0,1
11092,2023-01-15,2023-12-31,16,27996794.0,1749800.0,1,16,27996794.0,0
11093,2023-03-16,2023-12-31,23,43101728.0,1873988.0,1,23,43101728.0,0
11094,2022-11-15,2023-04-07,23,44715907.0,1944170.0,269,23,44715907.0,1
11095,2022-10-29,2023-12-31,19,48325867.0,2543467.0,1,19,48325867.0,0
11096,2022-12-10,2023-12-30,11,49451324.0,4495575.0,2,11,49451324.0,0
11097,2022-01-11,2022-09-04,19,29385150.0,1546587.0,484,19,29385150.0,1
11098,2022-03-03,2022-11-22,7,18523825.0,2646261.0,405,7,18523825.0,1
11099,2022-08-14,2023-11-28,27,50062736.0,1854175.0,34,27,50062736.0,0
11100,2022-06-02,2023-06-21,22,29008245.0,1318557.0,194,22,29008245.0,1
11101,2022-11-06,2023-12-31,10,4464038.0,446404.0,1,10,4464038.0,0
11102,2022-08-31,2023-04-25,8,33853049.0,4231631.0,251,8,33853049.0,1
11103,2023-05-08,2023-10-09,13,31054385.0,2388799.0,84,13,31054385.0,0
11104,2023-01-01,2023-06-17,21,46706278.0,2224108.0,198,21,46706278.0,1
11105,2022-11-26,2023-11-29,6,34381909.0,5730318.0,33,6,34381909.0,0
11106,2022-04-17,2023-11-04,20,18931863.0,946593.0,58,20,18931863.0,0
11107,2022-08-14,2022-11-19,3,50284267.0,16761422.0,408,3,50284267.0,1
11108,2022-08-06,2023-12-31,15,41922270.0,2794818.0,1,15,41922270.0,0
11109,2023-05-21,2023-12-31,16,33225215.0,2076576.0,1,16,33225215.0,0
11110,2022-09-16,2023-11-02,26,16080600.0,618485.0,60,26,16080600.0,0
11111,2023-06-01,2023-07-19,3,20175847.0,6725282.0,166,3,20175847.0,1
11112,2022-02-23,2023-06-17,13,35234472.0,2710344.0,198,13,35234472.0,1
11113,2022-02-16,2022-05-30,19,4856626.0,255612.0,581,19,4856626.0,1
11114,2022-04-09,2023-12-02,6,14239374.0,2373229.0,30,6,14239374.0,0
11115,2022-01-20,2022-11-21,14,37466167.0,2676155.0,406,14,37466167.0,1
11116,2023-05-05,2023-07-21,12,25584940.0,2132078.0,164,12,25584940.0,1
11117,2023-02-23,2023-10-21,8,21641593.0,2705199.0,72,8,21641593.0,0
11118,2022-03-03,2023-09-23,27,8894047.0,329409.0,100,27,8894047.0,0
11119,2022-05-25,2022-12-31,3,23645931.0,7881977.0,366,3,23645931.0,1
11120,2022-08-04,2023-07-14,9,40351152.0,4483461.0,171,9,40351152.0,1
11121,2022-01-03,2023-08-18,23,14611853.0,635298.0,136,23,14611853.0,1
11122,2022-06-09,2023-12-31,18,1474246.0,81903.0,1,18,1474246.0,0
11123,2022-04-30,2022-09-19,26,35160049.0,1352310.0,469,26,35160049.0,1
11124,2022-03-30,2022-10-15,16,50609432.0,3163090.0,443,16,50609432.0,1
11125,2022-11-25,2023-12-31,25,32026789.0,1281072.0,1,25,32026789.0,0
11126,2022-12-23,2023-02-04,22,7292030.0,331456.0,331,22,7292030.0,1
11127,2022-09-24,2023-08-07,22,17493241.0,795147.0,147,22,17493241.0,1
11128,2022-11-19,2023-06-25,8,45276194.0,5659524.0,190,8,45276194.0,1
11129,2022-07-14,2023-01-14,24,13014458.0,542269.0,352,24,13014458.0,1
11130,2022-11-28,2023-12-31,27,32070952.0,1187813.0,1,27,32070952.0,0
11131,2022-06-19,2023-11-01,7,21655697.0,3093671.0,61,7,21655697.0,0
11132,2023-04-08,2023-07-21,26,11758461.0,452248.0,164,26,11758461.0,1
11133,2022-02-09,2022-12-12,23,42521070.0,1848742.0,385,23,42521070.0,1
11134,2022-09-18,2023-09-25,20,38935829.0,1946791.0,98,20,38935829.0,0
11135,2023-01-30,2023-12-31,17,34808826.0,2047578.0,1,17,34808826.0,0
11136,2022-08-14,2023-12-31,8,13205899.0,1650737.0,1,8,13205899.0,0
11137,2022-05-04,2023-10-26,27,6171136.0,228561.0,67,27,6171136.0,0
11138,2022-02-07,2022-09-06,21,30468894.0,1450900.0,482,21,30468894.0,1
11139,2022-11-24,2023-12-31,3,29326834.0,9775611.0,1,3,29326834.0,0
11140,2022-09-08,2022-12-10,3,10769958.0,3589986.0,387,3,10769958.0,1
11141,2022-06-25,2023-04-10,15,4057332.0,270489.0,266,15,4057332.0,1
11142,2023-03-30,2023-11-07,5,5299989.0,1059998.0,55,5,5299989.0,0
11143,2022-02-06,2023-11-13,12,51632766.0,4302730.0,49,12,51632766.0,0
11144,2022-11-12,2023-12-31,23,41006062.0,1782872.0,1,23,41006062.0,0
11145,2022-04-24,2022-08-24,5,48036964.0,9607393.0,495,5,48036964.0,1
11146,2022-02-09,2023-05-14,11,11108780.0,1009889.0,232,11,11108780.0,1
11147,2022-10-28,2023-12-31,10,49996882.0,4999688.0,1,10,49996882.0,0
11148,2022-08-12,2023-10-19,5,8446841.0,1689368.0,74,5,8446841.0,0
11149,2022-11-14,2023-12-31,27,27061357.0,1002272.0,1,27,27061357.0,0
11150,2022-12-15,2023-05-05,15,43348541.0,2889903.0,241,15,43348541.0,1
11151,2022-04-25,2023-06-03,8,18970010.0,2371251.0,212,8,18970010.0,1
11152,2022-11-19,2023-02-15,15,22781289.0,1518753.0,320,15,22781289.0,1
11153,2022-02-09,2022-04-22,25,7711804.0,308472.0,619,25,7711804.0,1
11154,2022-02-09,2022-10-03,22,7444432.0,338383.0,455,22,7444432.0,1
11155,2022-10-16,2023-09-06,22,32674066.0,1485185.0,117,22,32674066.0,1
11156,2022-09-19,2023-02-13,14,35517044.0,2536932.0,322,14,35517044.0,1
11157,2022-08-04,2023-12-31,15,40688492.0,2712566.0,1,15,40688492.0,0
11158,2022-05-27,2023-02-02,4,29479448.0,7369862.0,333,4,29479448.0,1
11159,2022-12-02,2023-06-15,23,34004572.0,1478460.0,200,23,34004572.0,1
11160,2022-06-17,2022-12-19,26,1886677.0,72564.0,378,26,1886677.0,1
11161,2022-04-02,2022-11-01,25,9438273.0,377531.0,426,25,9438273.0,1
11162,2022-12-19,2023-04-17,18,51233670.0,2846315.0,259,18,51233670.0,1
11163,2022-12-29,2023-05-01,25,5060470.0,202419.0,245,25,5060470.0,1
11164,2022-12-11,2023-01-22,8,35682442.0,4460305.0,344,8,35682442.0,1
11165,2022-06-19,2023-09-29,21,10144998.0,483095.0,94,21,10144998.0,0
11166,2022-12-22,2023-12-31,23,37609304.0,1635187.0,1,23,37609304.0,0
11167,2022-07-10,2023-12-31,15,37064312.0,2470954.0,1,15,37064312.0,0
11168,2023-02-26,2023-08-24,19,13097312.0,689332.0,130,19,13097312.0,1
11169,2022-01-07,2022-02-13,25,14897427.0,595897.0,687,25,14897427.0,1
11170,2022-05-13,2022-07-10,11,34462352.0,3132941.0,540,11,34462352.0,1
11171,2022-01-31,2022-12-22,19,21016371.0,1106125.0,375,19,21016371.0,1
11172,2023-03-02,2023-12-31,4,11083037.0,2770759.0,1,4,11083037.0,0
11173,2023-01-29,2023-12-31,21,38369324.0,1827111.0,1,21,38369324.0,0
11174,2022-12-29,2023-06-20,21,9030694.0,430033.0,195,21,9030694.0,1
11175,2023-03-13,2023-12-31,26,44666698.0,1717950.0,1,26,44666698.0,0
11176,2022-03-23,2022-06-05,9,27345212.0,3038357.0,575,9,27345212.0,1
11177,2022-12-22,2023-09-16,24,6569591.0,273733.0,107,24,6569591.0,0
11178,2022-09-15,2023-03-18,12,36458875.0,3038240.0,289,12,36458875.0,1
11179,2022-10-22,2023-05-20,12,27573482.0,2297790.0,226,12,27573482.0,1
11180,2022-08-12,2023-04-13,22,16341325.0,742788.0,263,22,16341325.0,1
11181,2022-02-15,2022-06-12,11,22665001.0,2060455.0,568,11,22665001.0,1
11182,2022-04-23,2023-02-02,19,16355557.0,860819.0,333,19,16355557.0,1
11183,2022-08-21,2023-12-31,17,14561712.0,856571.0,1,17,14561712.0,0
11184,2022-01-17,2022-04-29,4,9511308.0,2377827.0,612,4,9511308.0,1
11185,2022-12-26,2023-07-22,6,19628570.0,3271428.0,163,6,19628570.0,1
11186,2022-08-11,2023-04-09,21,13950150.0,664293.0,267,21,13950150.0,1
11187,2023-03-24,2023-12-12,19,35918472.0,1890446.0,20,19,35918472.0,0
11188,2022-12-31,2023-12-31,7,35940938.0,5134420.0,1,7,35940938.0,0
11189,2022-11-22,2023-08-01,9,26693484.0,2965943.0,153,9,26693484.0,1
11190,2023-04-12,2023-12-31,20,40719582.0,2035979.0,1,20,40719582.0,0
11191,2023-02-18,2023-10-12,23,43940058.0,1910437.0,81,23,43940058.0,0
11192,2023-03-31,2023-12-31,24,30652136.0,1277172.0,1,24,30652136.0,0
11193,2022-08-21,2023-09-20,9,32641906.0,3626878.0,103,9,32641906.0,0
11194,2022-08-12,2023-06-13,19,15570604.0,819505.0,202,19,15570604.0,1
11195,2023-02-16,2023-12-31,9,46659355.0,5184373.0,1,9,46659355.0,0
11196,2022-12-01,2023-11-04,6,2429667.0,404944.0,58,6,2429667.0,0
11197,2022-08-10,2023-06-03,10,18909005.0,1890900.0,212,10,18909005.0,1
11198,2022-02-06,2022-05-10,15,37867461.0,2524497.0,601,15,37867461.0,1
11199,2022-10-05,2023-10-19,6,5268547.0,878091.0,74,6,5268547.0,0
11200,2022-07-15,2023-12-20,8,10505012.0,1313126.0,12,8,10505012.0,0
11201,2023-04-29,2023-12-31,27,31135715.0,1153175.0,1,27,31135715.0,0
11202,2022-08-30,2023-01-04,7,29647679.0,4235383.0,362,7,29647679.0,1
11203,2022-11-20,2023-02-28,14,38737557.0,2766968.0,307,14,38737557.0,1
11204,2022-07-11,2023-08-08,6,42480722.0,7080120.0,146,6,42480722.0,1
11205,2022-01-17,2023-09-08,26,7731843.0,297379.0,115,26,7731843.0,1
11206,2023-02-05,2023-12-07,11,2133754.0,193978.0,25,11,2133754.0,0
11207,2022-01-22,2022-04-11,6,36233637.0,6038940.0,630,6,36233637.0,1
11208,2023-04-19,2023-12-31,21,16510703.0,786224.0,1,21,16510703.0,0
11209,2022-04-30,2023-12-14,26,32999983.0,1269230.0,18,26,32999983.0,0
11210,2022-07-29,2023-12-25,16,8847665.0,552979.0,7,16,8847665.0,0
11211,2022-11-02,2023-02-23,7,25027234.0,3575319.0,312,7,25027234.0,1
11212,2022-09-27,2023-12-31,20,26824777.0,1341239.0,1,20,26824777.0,0
11213,2022-10-12,2023-09-02,12,30921953.0,2576829.0,121,12,30921953.0,1
11214,2022-08-15,2023-05-07,27,27269037.0,1009964.0,239,27,27269037.0,1
11215,2023-01-16,2023-04-11,21,26381091.0,1256242.0,265,21,26381091.0,1
11216,2023-04-05,2023-12-31,14,18102895.0,1293064.0,1,14,18102895.0,0
11217,2022-01-07,2022-05-26,20,4815956.0,240798.0,585,20,4815956.0,1
11218,2022-01-29,2022-09-07,19,5747626.0,302507.0,481,19,5747626.0,1
11219,2022-02-02,2022-06-04,26,23235936.0,893690.0,576,26,23235936.0,1
11220,2022-03-20,2023-11-07,13,19274291.0,1482638.0,55,13,19274291.0,0
11221,2023-04-04,2023-07-02,5,27419648.0,5483930.0,183,5,27419648.0,1
11222,2023-04-27,2023-07-04,25,16685779.0,667431.0,181,25,16685779.0,1
11223,2023-03-06,2023-12-31,19,36145833.0,1902412.0,1,19,36145833.0,0
11224,2022-10-12,2022-12-29,3,45088905.0,15029635.0,368,3,45088905.0,1
11225,2023-05-31,2023-12-31,17,16382250.0,963662.0,1,17,16382250.0,0
11226,2022-04-09,2022-05-21,11,11003588.0,1000326.0,590,11,11003588.0,1
11227,2023-02-01,2023-04-07,17,7101973.0,417763.0,269,17,7101973.0,1
11228,2023-05-04,2023-09-11,26,32505705.0,1250219.0,112,26,32505705.0,1
11229,2022-02-08,2022-06-03,5,23747884.0,4749577.0,577,5,23747884.0,1
11230,2022-09-28,2023-12-31,24,10751198.0,447967.0,1,24,10751198.0,0
11231,2022-06-06,2023-02-13,21,34379346.0,1637112.0,322,21,34379346.0,1
11232,2022-03-16,2023-03-18,15,8742946.0,582863.0,289,15,8742946.0,1
11233,2022-05-10,2022-11-21,14,29358476.0,2097034.0,406,14,29358476.0,1
11234,2022-03-25,2023-05-11,22,27979138.0,1271779.0,235,22,27979138.0,1
11235,2022-01-22,2023-03-03,3,38498772.0,12832924.0,304,3,38498772.0,1
11236,2023-04-04,2023-12-31,23,3999570.0,173894.0,1,23,3999570.0,0
11237,2023-01-17,2023-03-18,19,46303945.0,2437050.0,289,19,46303945.0,1
11238,2023-03-16,2023-12-31,15,36911980.0,2460799.0,1,15,36911980.0,0
11239,2022-01-21,2022-03-02,3,12179201.0,4059734.0,670,3,12179201.0,1
11240,2022-10-30,2023-09-26,12,10516992.0,876416.0,97,12,10516992.0,0
11241,2022-03-25,2022-07-28,17,23128339.0,1360491.0,522,17,23128339.0,1
11242,2023-03-29,2023-11-03,9,42732319.0,4748035.0,59,9,42732319.0,0
11243,2023-01-22,2023-12-31,24,44021860.0,1834244.0,1,24,44021860.0,0
11244,2023-05-22,2023-12-29,20,27639169.0,1381958.0,3,20,27639169.0,0
11245,2022-09-14,2023-12-31,18,44929192.0,2496066.0,1,18,44929192.0,0
11246,2022-06-11,2023-04-02,16,1476540.0,92284.0,274,16,1476540.0,1
11247,2022-06-12,2023-09-08,20,2986871.0,149344.0,115,20,2986871.0,1
11248,2022-09-28,2023-03-04,9,47520537.0,5280060.0,303,9,47520537.0,1
11249,2023-05-07,2023-12-31,19,40586862.0,2136151.0,1,19,40586862.0,0
11250,2022-07-27,2023-08-15,20,24095868.0,1204793.0,139,20,24095868.0,1
11251,2022-03-01,2022-07-20,14,39483395.0,2820242.0,530,14,39483395.0,1
11252,2023-03-06,2023-12-31,10,49746485.0,4974648.0,1,10,49746485.0,0
11253,2022-11-05,2023-11-12,24,40422148.0,1684256.0,50,24,40422148.0,0
11254,2022-01-27,2022-07-20,4,43992464.0,10998116.0,530,4,43992464.0,1
11255,2022-07-18,2022-10-20,9,39838814.0,4426535.0,438,9,39838814.0,1
11256,2023-01-22,2023-10-25,6,9745123.0,1624187.0,68,6,9745123.0,0
11257,2022-12-15,2023-12-31,20,43545565.0,2177278.0,1,20,43545565.0,0
11258,2023-01-13,2023-12-31,8,11111528.0,1388941.0,1,8,11111528.0,0
11259,2022-06-02,2022-10-15,11,46544655.0,4231332.0,443,11,46544655.0,1
11260,2022-07-25,2023-02-20,11,24499415.0,2227220.0,315,11,24499415.0,1
11261,2023-03-31,2023-10-30,16,35590419.0,2224401.0,63,16,35590419.0,0
11262,2022-09-30,2023-06-12,10,26459835.0,2645984.0,203,10,26459835.0,1
11263,2022-08-24,2022-12-20,21,5974739.0,284511.0,377,21,5974739.0,1
11264,2023-05-16,2023-12-31,5,15968693.0,3193739.0,1,5,15968693.0,0
11265,2022-04-27,2023-06-01,20,51173578.0,2558679.0,214,20,51173578.0,1
11266,2023-01-21,2023-12-31,7,50004309.0,7143473.0,1,7,50004309.0,0
11267,2022-12-10,2023-04-24,16,17480734.0,1092546.0,252,16,17480734.0,1
11268,2023-01-30,2023-11-26,6,51811878.0,8635313.0,36,6,51811878.0,0
11269,2022-03-05,2023-08-19,9,44154001.0,4906000.0,135,9,44154001.0,1
11270,2022-03-13,2023-09-18,22,32236743.0,1465306.0,105,22,32236743.0,0
11271,2022-10-01,2022-12-01,27,3238331.0,119938.0,396,27,3238331.0,1
11272,2022-11-16,2023-12-31,14,46993499.0,3356678.0,1,14,46993499.0,0
11273,2022-12-04,2023-02-11,4,29517407.0,7379352.0,324,4,29517407.0,1
11274,2023-01-01,2023-09-05,13,45318588.0,3486045.0,118,13,45318588.0,1
11275,2023-05-10,2023-08-29,16,43588999.0,2724312.0,125,16,43588999.0,1
11276,2022-06-15,2023-01-31,24,43516716.0,1813196.0,335,24,43516716.0,1
11277,2022-01-11,2023-05-02,25,36667232.0,1466689.0,244,25,36667232.0,1
11278,2022-10-28,2023-12-31,18,16003889.0,889105.0,1,18,16003889.0,0
11279,2022-04-12,2022-06-18,22,18276941.0,830770.0,562,22,18276941.0,1
11280,2023-03-01,2023-10-27,8,16870236.0,2108780.0,66,8,16870236.0,0
11281,2023-01-27,2023-12-31,25,2218337.0,88733.0,1,25,2218337.0,0
11282,2022-08-02,2023-07-24,6,30794501.0,5132417.0,161,6,30794501.0,1
11283,2022-03-29,2022-12-10,17,36700750.0,2158868.0,387,17,36700750.0,1
11284,2023-02-05,2023-04-23,26,44576392.0,1714477.0,253,26,44576392.0,1
11285,2022-02-15,2022-04-03,27,8320404.0,308163.0,638,27,8320404.0,1
11286,2023-04-08,2023-12-31,3,28844504.0,9614835.0,1,3,28844504.0,0
11287,2022-11-06,2023-06-10,9,1606814.0,178535.0,205,9,1606814.0,1
11288,2022-03-27,2023-04-05,27,6030757.0,223361.0,271,27,6030757.0,1
11289,2022-04-02,2022-12-11,14,3953957.0,282426.0,386,14,3953957.0,1
11290,2022-08-30,2023-12-31,12,38054284.0,3171190.0,1,12,38054284.0,0
11291,2022-01-02,2022-09-17,7,5317826.0,759689.0,471,7,5317826.0,1
11292,2022-08-13,2023-10-06,14,37595811.0,2685415.0,87,14,37595811.0,0
11293,2022-04-26,2023-12-31,20,13880935.0,694047.0,1,20,13880935.0,0
11294,2022-04-13,2022-11-16,12,45787818.0,3815652.0,411,12,45787818.0,1
11295,2022-07-13,2023-05-08,8,42508019.0,5313502.0,238,8,42508019.0,1
11296,2022-06-15,2023-12-31,14,49857775.0,3561270.0,1,14,49857775.0,0
11297,2022-03-31,2023-03-05,9,46095110.0,5121679.0,302,9,46095110.0,1
11298,2022-05-02,2022-10-10,20,48613134.0,2430657.0,448,20,48613134.0,1
11299,2022-05-23,2023-12-24,4,44824114.0,11206028.0,8,4,44824114.0,0
11300,2022-04-16,2022-07-26,12,36423801.0,3035317.0,524,12,36423801.0,1
11301,2023-03-04,2023-10-06,17,9849165.0,579363.0,87,17,9849165.0,0
11302,2022-11-01,2023-12-31,14,15002742.0,1071624.0,1,14,15002742.0,0
11303,2022-11-13,2023-06-21,19,12006530.0,631923.0,194,19,12006530.0,1
