date,customer_id,product_name,quantity,unit_price,total_revenue
2023-02-08,12171,Denim Jacket,3,3011707.0,9035121.0
2023-02-07,10366,Cargo Pants,1,506578.0,506578.0
2023-10-27,11514,Knit Scarf,5,621189.0,3105945.0
2023-06-28,12373,Denim Jacket,4,818553.0,3274212.0
2023-04-07,12455,Knit Scarf,3,785831.0,2357493.0
2023-10-09,10996,Denim Jacket,3,1699814.0,5099442.0
2023-08-26,10519,Basic T-Shirt,1,2551094.0,2551094.0
2023-06-13,10896,Oversize Hoodie,1,3093653.0,3093653.0
2023-04-07,11848,Denim Jacket,5,1598897.0,7994485.0
2023-09-14,12125,Leather Jacket,5,2343323.0,11716615.0
2023-11-05,12282,Denim Jacket,5,2197644.0,10988220.0
2023-09-19,10830,Slim Jeans,2,1531255.0,3062510.0
2023-10-20,10271,Leather Jacket,2,2433090.0,4866180.0
2023-09-15,10469,Cargo Pants,3,2077865.0,6233595.0
2023-09-06,10719,Cargo Pants,1,2539834.0,2539834.0
2023-09-02,11008,Basic T-Shirt,4,982534.0,3930136.0
2023-09-08,12318,Denim Jacket,1,1440746.0,1440746.0
2023-05-03,10605,Oversize Hoodie,2,2295860.0,4591720.0
2023-11-21,10378,Basic T-Shirt,3,793210.0,2379630.0
2023-06-18,10177,Slim Jeans,4,2568593.0,10274372.0
2023-06-24,12322,Summer Dress,5,816959.0,4084795.0
2023-09-26,11715,Cargo Pants,5,1342249.0,6711245.0
2023-07-23,10637,Oversize Hoodie,2,1103204.0,2206408.0
2023-11-21,12075,Cargo Pants,3,617710.0,1853130.0
2023-03-07,10060,Slim Jeans,1,1194306.0,1194306.0
2023-11-11,10661,Slim Jeans,2,2956656.0,5913312.0
2023-11-20,10270,Denim Jacket,1,524054.0,524054.0
2023-02-28,10245,Cargo Pants,4,496280.0,1985120.0
2023-08-07,10660,Basic T-Shirt,1,2386734.0,2386734.0
2023-09-23,10085,Cargo Pants,4,1458892.0,5835568.0
2023-05-21,10907,Denim Jacket,3,1081788.0,3245364.0
2023-08-24,11876,Basic T-Shirt,2,1849398.0,3698796.0
2023-08-06,12137,Cargo Pants,1,1183358.0,1183358.0
2023-01-15,10854,Basic T-Shirt,3,1528049.0,4584147.0
2023-10-29,10507,Denim Jacket,3,2417175.0,7251525.0
2023-05-18,10408,Summer Dress,1,771494.0,771494.0
2023-08-20,11295,Leather Jacket,5,3089055.0,15445275.0
2023-03-30,10524,Leather Jacket,5,566954.0,2834770.0
2023-03-18,11518,Basic T-Shirt,4,2667978.0,10671912.0
2023-05-16,12496,Basic T-Shirt,3,2442626.0,7327878.0
2023-04-20,12398,Knit Scarf,2,1225746.0,2451492.0
2023-12-19,10328,Knit Scarf,2,775388.0,1550776.0
2023-10-28,11836,Summer Dress,3,2794031.0,8382093.0
2023-04-01,11310,Denim Jacket,5,2318932.0,11594660.0
2023-07-09,10623,Leather Jacket,3,1249923.0,3749769.0
2023-03-14,11855,Summer Dress,4,496555.0,1986220.0
2023-06-22,12042,Knit Scarf,3,3030848.0,9092544.0
2023-02-04,11884,Knit Scarf,1,1561696.0,1561696.0
2023-07-29,12193,Slim Jeans,5,934734.0,4673670.0
2023-10-25,10756,Cargo Pants,1,2957543.0,2957543.0
2023-05-13,10146,Knit Scarf,1,1437307.0,1437307.0
2023-10-10,11021,Leather Jacket,3,1723942.0,5171826.0
2023-07-17,11628,Basic T-Shirt,3,2371201.0,7113603.0
2023-02-01,10828,Denim Jacket,2,2703402.0,5406804.0
2023-05-16,11859,Oversize Hoodie,1,725489.0,725489.0
2023-09-05,10627,Knit Scarf,3,2921353.0,8764059.0
2023-12-25,11296,Slim Jeans,2,3014484.0,6028968.0
2023-12-07,10630,Cargo Pants,1,1162992.0,1162992.0
2023-05-26,12463,Oversize Hoodie,2,1817817.0,3635634.0
2023-11-30,10257,Summer Dress,5,2809157.0,14045785.0
2023-05-23,12135,Cargo Pants,4,1790208.0,7160832.0
2023-08-22,10905,Summer Dress,1,1775430.0,1775430.0
2023-02-13,11460,Summer Dress,3,2150939.0,6452817.0
2023-02-01,10108,Basic T-Shirt,5,2560458.0,12802290.0
2023-08-19,11043,Summer Dress,2,2280448.0,4560896.0
2023-01-28,11389,Knit Scarf,4,2173058.0,8692232.0
2023-06-09,11677,Oversize Hoodie,1,1472096.0,1472096.0
2023-11-29,11403,Slim Jeans,4,2182703.0,8730812.0
2023-07-26,10160,Denim Jacket,5,734000.0,3670000.0
2023-01-18,10100,Knit Scarf,4,1576285.0,6305140.0
2023-04-13,10265,Basic T-Shirt,1,967966.0,967966.0
2023-03-11,10677,Slim Jeans,5,1928312.0,9641560.0
2023-04-29,10799,Summer Dress,2,1170624.0,2341248.0
2023-05-19,11083,Leather Jacket,1,1841321.0,1841321.0
2023-06-09,12231,Cargo Pants,4,2587644.0,10350576.0
2023-08-20,11471,Basic T-Shirt,1,1643480.0,1643480.0
2023-05-28,11325,Summer Dress,5,1051504.0,5257520.0
2023-12-19,10608,Basic T-Shirt,4,1063200.0,4252800.0
2023-08-31,11579,Leather Jacket,2,2942200.0,5884400.0
2023-02-04,11793,Denim Jacket,3,2597488.0,7792464.0
2023-11-21,11237,Oversize Hoodie,2,550575.0,1101150.0
2023-12-21,12395,Knit Scarf,1,3042488.0,3042488.0
2023-08-27,10801,Oversize Hoodie,3,759554.0,2278662.0
2023-11-30,11161,Cargo Pants,5,2245592.0,11227960.0
2023-05-29,11054,Oversize Hoodie,4,1966633.0,7866532.0
2023-04-21,12194,Denim Jacket,4,578350.0,2313400.0
2023-01-17,11848,Knit Scarf,5,1261727.0,6308635.0
2023-08-14,11492,Knit Scarf,1,2583597.0,2583597.0
2023-05-20,12022,Denim Jacket,2,1293920.0,2587840.0
2023-05-24,10503,Leather Jacket,3,1770914.0,5312742.0
2023-09-17,11215,Slim Jeans,5,2369364.0,11846820.0
2023-08-05,10471,Denim Jacket,1,646825.0,646825.0
2023-06-11,11369,Leather Jacket,1,2739666.0,2739666.0
2023-04-02,12049,Leather Jacket,3,564348.0,1693044.0
2023-06-23,10110,Summer Dress,5,1171565.0,5857825.0
2023-11-27,11874,Denim Jacket,2,2548435.0,5096870.0
2023-07-24,10894,Oversize Hoodie,2,2957657.0,5915314.0
2023-06-02,11770,Basic T-Shirt,5,2540945.0,12704725.0
2023-04-13,11088,Knit Scarf,4,1074248.0,4296992.0
2023-07-21,10756,Cargo Pants,2,3160741.0,6321482.0
2023-10-07,10053,Slim Jeans,4,1586669.0,6346676.0
2023-03-06,12310,Knit Scarf,5,1485241.0,7426205.0
2023-04-27,11326,Basic T-Shirt,1,2829398.0,2829398.0
2023-06-02,12029,Summer Dress,5,632075.0,3160375.0
2023-06-05,11992,Denim Jacket,1,1979224.0,1979224.0
2023-06-13,12282,Summer Dress,5,3105471.0,15527355.0
2023-03-23,10073,Slim Jeans,4,725358.0,2901432.0
2023-01-06,11381,Basic T-Shirt,4,1937335.0,7749340.0
2023-11-18,10951,Slim Jeans,5,814256.0,4071280.0
2023-03-08,11627,Slim Jeans,1,2897439.0,2897439.0
2023-08-26,10484,Oversize Hoodie,5,2066308.0,10331540.0
2023-03-13,11030,Denim Jacket,1,1095159.0,1095159.0
2023-04-05,10877,Basic T-Shirt,4,1294368.0,5177472.0
2023-10-31,12006,Oversize Hoodie,3,1870735.0,5612205.0
2023-11-22,11832,Knit Scarf,2,2444707.0,4889414.0
2023-03-19,10859,Oversize Hoodie,4,1790609.0,7162436.0
2023-03-08,12021,Knit Scarf,5,970481.0,4852405.0
2023-06-25,11858,Cargo Pants,5,2397361.0,11986805.0
2023-11-17,12185,Oversize Hoodie,1,775500.0,775500.0
2023-06-21,10779,Leather Jacket,2,2675870.0,5351740.0
2023-09-12,10628,Summer Dress,4,1537900.0,6151600.0
2023-03-04,10410,Summer Dress,2,2244954.0,4489908.0
2023-10-29,11060,Leather Jacket,2,1397925.0,2795850.0
2023-09-03,12278,Knit Scarf,4,2289952.0,9159808.0
2023-07-11,12310,Knit Scarf,1,2895264.0,2895264.0
2023-11-25,11155,Denim Jacket,1,2378862.0,2378862.0
2023-03-12,11601,Slim Jeans,1,2296375.0,2296375.0
2023-08-17,10892,Basic T-Shirt,3,2532880.0,7598640.0
2023-03-04,10448,Basic T-Shirt,2,1825583.0,3651166.0
2023-10-24,12234,Basic T-Shirt,3,1055805.0,3167415.0
2023-09-02,11653,Oversize Hoodie,1,2692686.0,2692686.0
2023-01-07,11298,Basic T-Shirt,4,2233325.0,8933300.0
2023-09-17,11687,Basic T-Shirt,2,1313007.0,2626014.0
2023-03-30,10352,Knit Scarf,4,1208643.0,4834572.0
2023-06-26,11437,Basic T-Shirt,5,1824805.0,9124025.0
2023-07-23,12432,Summer Dress,2,1020091.0,2040182.0
2023-05-14,12374,Leather Jacket,4,2865157.0,11460628.0
2023-03-23,10465,Cargo Pants,1,2618576.0,2618576.0
2023-01-21,11158,Knit Scarf,3,1297866.0,3893598.0
2023-05-08,12210,Slim Jeans,4,585860.0,2343440.0
2023-07-14,10556,Leather Jacket,5,592637.0,2963185.0
2023-07-13,10300,Basic T-Shirt,1,1267079.0,1267079.0
2023-07-03,10356,Slim Jeans,5,855645.0,4278225.0
2023-09-04,11264,Slim Jeans,3,2851664.0,8554992.0
2023-12-27,10564,Leather Jacket,5,1607153.0,8035765.0
2023-12-26,10793,Leather Jacket,4,1407073.0,5628292.0
2023-11-20,11023,Leather Jacket,4,1049223.0,4196892.0
2023-06-09,11191,Knit Scarf,1,2763303.0,2763303.0
2023-07-13,12188,Knit Scarf,3,2629284.0,7887852.0
2023-04-20,11905,Cargo Pants,3,1506898.0,4520694.0
2023-03-07,12283,Leather Jacket,2,915734.0,1831468.0
2023-09-11,12037,Cargo Pants,2,3067968.0,6135936.0
2023-10-10,11027,Oversize Hoodie,4,1318615.0,5274460.0
2023-03-01,10256,Denim Jacket,5,2570502.0,12852510.0
2023-04-28,12419,Summer Dress,5,1723386.0,8616930.0
2023-02-13,12326,Denim Jacket,1,2599526.0,2599526.0
2023-07-29,11806,Cargo Pants,3,1774425.0,5323275.0
2023-02-05,11236,Summer Dress,4,2995289.0,11981156.0
2023-01-19,10270,Basic T-Shirt,5,2651164.0,13255820.0
2023-04-01,11552,Oversize Hoodie,2,1165795.0,2331590.0
2023-10-28,10928,Slim Jeans,4,1633539.0,6534156.0
2023-07-31,10064,Leather Jacket,1,726622.0,726622.0
2023-08-10,10460,Basic T-Shirt,4,2934546.0,11738184.0
2023-08-05,11040,Slim Jeans,5,640565.0,3202825.0
2023-08-11,11043,Knit Scarf,1,500164.0,500164.0
2023-04-08,11349,Summer Dress,2,1815191.0,3630382.0
2023-01-19,10908,Slim Jeans,2,2108605.0,4217210.0
2023-10-24,10093,Denim Jacket,5,1063840.0,5319200.0
2023-01-26,10773,Leather Jacket,1,2019010.0,2019010.0
2023-01-28,10810,Leather Jacket,2,2912795.0,5825590.0
2023-03-05,12042,Denim Jacket,1,2171817.0,2171817.0
2023-11-20,11647,Cargo Pants,4,1703287.0,6813148.0
2023-08-11,10840,Cargo Pants,3,847180.0,2541540.0
2023-03-21,10488,Knit Scarf,3,914590.0,2743770.0
2023-02-20,11748,Summer Dress,3,1781975.0,5345925.0
2023-04-12,10749,Leather Jacket,2,1723584.0,3447168.0
2023-06-25,10528,Oversize Hoodie,5,1886569.0,9432845.0
2023-01-10,11168,Basic T-Shirt,3,1846699.0,5540097.0
2023-08-25,10554,Summer Dress,5,1388517.0,6942585.0
2023-04-10,10515,Summer Dress,3,2363625.0,7090875.0
2023-08-16,10377,Slim Jeans,4,1033581.0,4134324.0
2023-03-05,11709,Summer Dress,3,2793904.0,8381712.0
2023-01-19,10484,Knit Scarf,5,984589.0,4922945.0
2023-11-28,10452,Denim Jacket,2,1593690.0,3187380.0
2023-11-14,11560,Basic T-Shirt,4,1029544.0,4118176.0
2023-05-21,11099,Oversize Hoodie,5,2150745.0,10753725.0
2023-01-25,10302,Slim Jeans,1,1763504.0,1763504.0
2023-08-16,11576,Basic T-Shirt,3,1479363.0,4438089.0
2023-03-30,11774,Denim Jacket,4,1756617.0,7026468.0
2023-04-02,11527,Denim Jacket,2,1608411.0,3216822.0
2023-02-11,10999,Cargo Pants,1,2801705.0,2801705.0
2023-10-22,12066,Summer Dress,3,791733.0,2375199.0
2023-03-22,10398,Knit Scarf,4,2631249.0,10524996.0
2023-04-17,11007,Leather Jacket,5,2252156.0,11260780.0
2023-04-21,12237,Cargo Pants,3,1407881.0,4223643.0
2023-10-04,11804,Leather Jacket,4,2977531.0,11910124.0
2023-08-02,12152,Basic T-Shirt,3,936600.0,2809800.0
2023-08-19,11947,Oversize Hoodie,4,1303293.0,5213172.0
2023-11-02,11395,Leather Jacket,5,1480813.0,7404065.0
2023-05-01,10033,Knit Scarf,3,2231440.0,6694320.0
2023-05-14,12422,Basic T-Shirt,4,3052631.0,12210524.0
2023-11-02,11845,Slim Jeans,1,2081982.0,2081982.0
2023-07-27,11805,Summer Dress,2,2804842.0,5609684.0
2023-09-14,10890,Oversize Hoodie,4,2938677.0,11754708.0
2023-07-04,11894,Denim Jacket,4,1732775.0,6931100.0
2023-10-13,11667,Knit Scarf,4,1749194.0,6996776.0
2023-12-29,10249,Knit Scarf,3,1137494.0,3412482.0
2023-06-29,12496,Oversize Hoodie,2,2104363.0,4208726.0
2023-02-17,10980,Slim Jeans,3,780077.0,2340231.0
2023-03-28,11260,Oversize Hoodie,4,2194404.0,8777616.0
2023-01-19,12221,Basic T-Shirt,4,2905467.0,11621868.0
2023-02-15,11346,Oversize Hoodie,2,2542161.0,5084322.0
2023-02-25,12419,Oversize Hoodie,1,2235268.0,2235268.0
2023-08-17,11572,Oversize Hoodie,3,2755611.0,8266833.0
2023-05-25,10787,Denim Jacket,1,2456992.0,2456992.0
2023-04-02,10840,Basic T-Shirt,4,1906571.0,7626284.0
2023-03-23,12448,Cargo Pants,4,1882927.0,7531708.0
2023-08-13,11899,Summer Dress,5,744259.0,3721295.0
2023-03-20,10408,Leather Jacket,5,1644641.0,8223205.0
2023-05-30,10064,Cargo Pants,1,1886736.0,1886736.0
2023-12-27,12468,Oversize Hoodie,5,1742272.0,8711360.0
2023-10-10,12194,Slim Jeans,2,2584038.0,5168076.0
2023-11-07,10017,Knit Scarf,1,892646.0,892646.0
2023-06-09,12146,Slim Jeans,5,2635972.0,13179860.0
2023-11-12,12500,Basic T-Shirt,5,2489573.0,12447865.0
2023-12-31,10898,Summer Dress,2,2927261.0,5854522.0
2023-06-05,11016,Oversize Hoodie,2,1477001.0,2954002.0
2023-06-05,11267,Basic T-Shirt,1,935494.0,935494.0
2023-07-21,10479,Leather Jacket,3,2536229.0,7608687.0
2023-12-07,10201,Summer Dress,2,2068185.0,4136370.0
2023-12-08,11973,Summer Dress,5,2409354.0,12046770.0
2023-04-27,10179,Basic T-Shirt,1,3191036.0,3191036.0
2023-06-03,10453,Cargo Pants,3,984984.0,2954952.0
2023-12-30,12318,Knit Scarf,1,1580392.0,1580392.0
2023-11-27,10486,Slim Jeans,5,979916.0,4899580.0
2023-04-29,12024,Cargo Pants,3,2816714.0,8450142.0
2023-07-18,10578,Summer Dress,3,496698.0,1490094.0
2023-09-20,10338,Slim Jeans,2,821864.0,1643728.0
2023-07-03,10861,Summer Dress,4,1131643.0,4526572.0
2023-05-28,12004,Denim Jacket,5,2571139.0,12855695.0
2023-06-15,11472,Knit Scarf,4,2178249.0,8712996.0
2023-03-16,12043,Summer Dress,5,1518684.0,7593420.0
2023-08-24,11520,Summer Dress,1,886426.0,886426.0
2023-11-10,12394,Leather Jacket,4,1334424.0,5337696.0
2023-09-29,10702,Slim Jeans,3,2494406.0,7483218.0
2023-06-28,10293,Leather Jacket,2,1500367.0,3000734.0
2023-10-10,11174,Slim Jeans,5,1722137.0,8610685.0
2023-02-20,11606,Knit Scarf,2,2123722.0,4247444.0
2023-03-16,11569,Knit Scarf,5,2960441.0,14802205.0
2023-05-24,11880,Denim Jacket,3,1137789.0,3413367.0
2023-12-09,11022,Leather Jacket,3,1681991.0,5045973.0
2023-07-07,11284,Leather Jacket,3,1303384.0,3910152.0
2023-05-03,12125,Leather Jacket,3,1732014.0,5196042.0
2023-11-28,11134,Knit Scarf,3,2365269.0,7095807.0
2023-09-08,10896,Knit Scarf,2,1775676.0,3551352.0
2023-10-23,10547,Basic T-Shirt,1,2744975.0,2744975.0
2023-11-19,11447,Leather Jacket,4,1971460.0,7885840.0
2023-05-10,12442,Denim Jacket,2,1510854.0,3021708.0
2023-09-09,12373,Cargo Pants,4,2601383.0,10405532.0
2023-12-24,10151,Cargo Pants,1,1636141.0,1636141.0
2023-06-29,11660,Summer Dress,5,1867770.0,9338850.0
2023-12-15,12044,Oversize Hoodie,1,3185343.0,3185343.0
2023-04-20,10879,Leather Jacket,1,2612687.0,2612687.0
2023-12-04,12320,Oversize Hoodie,5,2801641.0,14008205.0
2023-03-19,11846,Oversize Hoodie,4,2080340.0,8321360.0
2023-01-02,12416,Summer Dress,3,1407595.0,4222785.0
2023-11-17,11516,Oversize Hoodie,5,3175991.0,15879955.0
2023-10-03,10590,Denim Jacket,5,1121055.0,5605275.0
2023-10-17,10588,Knit Scarf,1,2850247.0,2850247.0
2023-10-24,11392,Oversize Hoodie,5,2956079.0,14780395.0
2023-06-18,12128,Knit Scarf,2,2698276.0,5396552.0
2023-08-28,11910,Knit Scarf,3,763731.0,2291193.0
2023-01-23,11196,Cargo Pants,1,2798811.0,2798811.0
2023-10-21,10258,Knit Scarf,4,2275389.0,9101556.0
2023-06-21,12327,Oversize Hoodie,4,2322266.0,9289064.0
2023-11-19,11757,Slim Jeans,4,2612962.0,10451848.0
2023-11-14,11609,Denim Jacket,4,1798978.0,7195912.0
2023-10-13,10566,Leather Jacket,4,1184682.0,4738728.0
2023-12-09,11757,Denim Jacket,1,2031063.0,2031063.0
2023-07-12,11361,Denim Jacket,2,748858.0,1497716.0
2023-06-18,12374,Leather Jacket,2,2305714.0,4611428.0
2023-04-28,11196,Oversize Hoodie,4,1778088.0,7112352.0
2023-01-06,12132,Summer Dress,2,1831410.0,3662820.0
2023-11-27,11548,Slim Jeans,3,961011.0,2883033.0
2023-05-12,11505,Summer Dress,2,563528.0,1127056.0
2023-04-03,11568,Summer Dress,5,2130992.0,10654960.0
2023-09-08,12368,Oversize Hoodie,4,2261785.0,9047140.0
2023-01-10,12352,Basic T-Shirt,5,1820303.0,9101515.0
2023-02-20,12455,Oversize Hoodie,5,2555761.0,12778805.0
2023-12-15,11261,Cargo Pants,4,2000220.0,8000880.0
2023-10-21,11334,Basic T-Shirt,1,2782539.0,2782539.0
2023-05-09,10233,Knit Scarf,2,1242326.0,2484652.0
2023-09-06,10549,Slim Jeans,3,1118548.0,3355644.0
2023-04-12,10618,Basic T-Shirt,1,1168150.0,1168150.0
2023-12-03,11006,Oversize Hoodie,3,533926.0,1601778.0
2023-03-24,12432,Oversize Hoodie,4,2926716.0,11706864.0
2023-07-10,11017,Summer Dress,2,3197763.0,6395526.0
2023-05-23,10642,Oversize Hoodie,1,2695437.0,2695437.0
2023-08-25,10316,Knit Scarf,4,1584639.0,6338556.0
2023-10-14,12304,Cargo Pants,1,1423317.0,1423317.0
2023-10-04,10441,Oversize Hoodie,5,2580377.0,12901885.0
2023-10-18,11139,Leather Jacket,2,1852349.0,3704698.0
2023-06-18,12347,Leather Jacket,2,3033509.0,6067018.0
2023-05-24,10915,Summer Dress,4,1218844.0,4875376.0
2023-07-03,11148,Basic T-Shirt,4,1340499.0,5361996.0
2023-02-14,12304,Basic T-Shirt,4,3196769.0,12787076.0
2023-08-31,11742,Leather Jacket,2,3139981.0,6279962.0
2023-11-11,10047,Cargo Pants,5,2884277.0,14421385.0
2023-09-25,11753,Slim Jeans,2,1562729.0,3125458.0
2023-09-10,11855,Knit Scarf,4,2753435.0,11013740.0
2023-10-16,11147,Denim Jacket,3,1229331.0,3687993.0
2023-07-31,12079,Knit Scarf,5,1150575.0,5752875.0
2023-06-26,12008,Knit Scarf,2,1952704.0,3905408.0
2023-01-21,10055,Cargo Pants,3,2815723.0,8447169.0
2023-11-12,12201,Leather Jacket,5,718051.0,3590255.0
2023-02-21,10456,Knit Scarf,2,2004591.0,4009182.0
2023-08-21,12334,Cargo Pants,4,2126780.0,8507120.0
2023-05-03,10036,Slim Jeans,2,2044444.0,4088888.0
2023-12-28,10818,Basic T-Shirt,5,1050868.0,5254340.0
2023-04-10,11934,Leather Jacket,4,626355.0,2505420.0
2023-08-02,11821,Denim Jacket,1,2911228.0,2911228.0
2023-11-23,11947,Oversize Hoodie,3,2029909.0,6089727.0
2023-05-15,10256,Knit Scarf,4,2561737.0,10246948.0
2023-11-14,12226,Slim Jeans,4,1452202.0,5808808.0
2023-08-06,10508,Slim Jeans,5,566881.0,2834405.0
2023-03-29,10021,Slim Jeans,5,1163805.0,5819025.0
2023-10-07,12123,Basic T-Shirt,3,651756.0,1955268.0
2023-02-09,10719,Cargo Pants,5,665163.0,3325815.0
2023-08-28,10460,Summer Dress,4,1039763.0,4159052.0
2023-11-28,12008,Knit Scarf,3,2192340.0,6577020.0
2023-05-16,11202,Oversize Hoodie,3,2698870.0,8096610.0
2023-07-01,11406,Knit Scarf,2,2708732.0,5417464.0
2023-09-22,11061,Leather Jacket,4,3028830.0,12115320.0
2023-09-16,11995,Denim Jacket,4,2255049.0,9020196.0
2023-07-01,12037,Cargo Pants,5,504618.0,2523090.0
2023-01-21,11939,Slim Jeans,4,1487857.0,5951428.0
2023-12-17,12049,Denim Jacket,5,756516.0,3782580.0
2023-07-15,11745,Knit Scarf,4,2588028.0,10352112.0
2023-07-31,12359,Basic T-Shirt,2,779145.0,1558290.0
2023-01-16,11232,Slim Jeans,4,741287.0,2965148.0
2023-07-21,11178,Cargo Pants,2,527574.0,1055148.0
2023-12-29,10762,Leather Jacket,4,3077633.0,12310532.0
2023-08-06,10683,Denim Jacket,4,2610703.0,10442812.0
2023-04-03,12363,Oversize Hoodie,1,1366605.0,1366605.0
2023-05-13,12355,Slim Jeans,4,1485208.0,5940832.0
2023-05-19,11528,Knit Scarf,2,613428.0,1226856.0
2023-06-06,10619,Knit Scarf,3,884272.0,2652816.0
2023-12-01,11544,Denim Jacket,2,1306491.0,2612982.0
2023-03-11,11934,Basic T-Shirt,4,1516637.0,6066548.0
2023-10-31,10007,Denim Jacket,5,2154935.0,10774675.0
2023-01-15,10349,Basic T-Shirt,1,1413414.0,1413414.0
2023-08-23,11031,Summer Dress,5,3075151.0,15375755.0
2023-07-31,10524,Basic T-Shirt,1,1392684.0,1392684.0
2023-10-17,11876,Summer Dress,1,3039387.0,3039387.0
2023-03-01,10590,Oversize Hoodie,5,2457114.0,12285570.0
2023-09-09,12281,Leather Jacket,4,2924718.0,11698872.0
2023-01-02,12415,Summer Dress,2,2383682.0,4767364.0
2023-08-24,11844,Slim Jeans,5,2013606.0,10068030.0
2023-12-02,10056,Cargo Pants,3,1849978.0,5549934.0
2023-01-19,12058,Knit Scarf,1,1251180.0,1251180.0
2023-02-18,11939,Slim Jeans,2,1269978.0,2539956.0
2023-03-19,12195,Knit Scarf,3,1063816.0,3191448.0
2023-01-28,10364,Leather Jacket,2,1510237.0,3020474.0
2023-02-17,10253,Denim Jacket,4,799176.0,3196704.0
2023-04-06,11277,Basic T-Shirt,3,1515914.0,4547742.0
2023-06-14,11467,Cargo Pants,5,2742795.0,13713975.0
2023-12-31,10736,Slim Jeans,2,2843304.0,5686608.0
2023-06-25,10340,Cargo Pants,5,2217784.0,11088920.0
2023-03-14,11377,Summer Dress,5,1156227.0,5781135.0
2023-12-22,10624,Leather Jacket,2,1110961.0,2221922.0
2023-01-29,10705,Slim Jeans,2,1214304.0,2428608.0
2023-06-06,10323,Basic T-Shirt,1,1825108.0,1825108.0
2023-11-10,11164,Cargo Pants,1,3135222.0,3135222.0
2023-10-31,11975,Basic T-Shirt,3,750257.0,2250771.0
2023-10-06,11469,Cargo Pants,3,1826408.0,5479224.0
2023-10-10,12143,Slim Jeans,3,2326172.0,6978516.0
2023-01-07,10553,Leather Jacket,1,1125567.0,1125567.0
2023-11-01,11538,Oversize Hoodie,5,3115059.0,15575295.0
2023-07-01,10790,Slim Jeans,4,1409810.0,5639240.0
2023-04-19,11174,Basic T-Shirt,4,3013978.0,12055912.0
2023-11-20,10553,Oversize Hoodie,2,2092727.0,4185454.0
2023-07-25,10116,Denim Jacket,1,461218.0,461218.0
2023-08-22,10632,Leather Jacket,2,1305558.0,2611116.0
2023-07-06,10270,Basic T-Shirt,4,509259.0,2037036.0
2023-11-25,10861,Leather Jacket,2,1499058.0,2998116.0
2023-12-23,10291,Cargo Pants,1,3014469.0,3014469.0
2023-01-08,11458,Slim Jeans,1,2592297.0,2592297.0
2023-02-22,12057,Leather Jacket,1,2155363.0,2155363.0
2023-07-18,11775,Basic T-Shirt,4,1931018.0,7724072.0
2023-05-17,10630,Slim Jeans,1,1474600.0,1474600.0
2023-09-16,11848,Knit Scarf,3,1031734.0,3095202.0
2023-11-30,10475,Basic T-Shirt,3,621944.0,1865832.0
2023-06-21,10537,Basic T-Shirt,1,972903.0,972903.0
2023-03-27,10685,Knit Scarf,3,1416680.0,4250040.0
2023-02-15,11761,Knit Scarf,1,1879976.0,1879976.0
2023-12-12,10613,Oversize Hoodie,4,1012111.0,4048444.0
2023-07-05,11954,Summer Dress,3,3129404.0,9388212.0
2023-06-05,12324,Leather Jacket,4,661338.0,2645352.0
2023-01-09,12418,Leather Jacket,3,710677.0,2132031.0
2023-04-25,12393,Oversize Hoodie,5,2327156.0,11635780.0
2023-06-03,12416,Denim Jacket,5,2526419.0,12632095.0
2023-05-10,11335,Cargo Pants,4,3124242.0,12496968.0
2023-11-27,10731,Denim Jacket,3,1908722.0,5726166.0
2023-03-22,11625,Leather Jacket,5,906318.0,4531590.0
2023-10-17,11509,Knit Scarf,1,3029305.0,3029305.0
2023-05-27,10015,Denim Jacket,2,3145645.0,6291290.0
2023-10-22,10758,Oversize Hoodie,5,2989663.0,14948315.0
2023-09-26,10004,Leather Jacket,5,2847054.0,14235270.0
2023-05-13,11870,Leather Jacket,1,663329.0,663329.0
2023-02-19,11393,Basic T-Shirt,5,2800901.0,14004505.0
2023-01-23,11489,Oversize Hoodie,5,3071374.0,15356870.0
2023-03-29,10986,Knit Scarf,5,1968865.0,9844325.0
2023-04-22,11161,Cargo Pants,3,2574616.0,7723848.0
2023-04-21,10834,Leather Jacket,5,2267463.0,11337315.0
2023-03-13,12411,Cargo Pants,2,1242160.0,2484320.0
2023-06-03,11999,Summer Dress,3,2065679.0,6197037.0
2023-02-26,11955,Oversize Hoodie,3,2895777.0,8687331.0
2023-09-14,11240,Oversize Hoodie,4,1815060.0,7260240.0
2023-06-05,11392,Oversize Hoodie,5,2072900.0,10364500.0
2023-04-23,12165,Knit Scarf,2,1911525.0,3823050.0
2023-11-14,11203,Denim Jacket,2,1226613.0,2453226.0
2023-02-16,12176,Knit Scarf,4,2220074.0,8880296.0
2023-08-26,11382,Basic T-Shirt,2,1851043.0,3702086.0
2023-11-30,10078,Denim Jacket,3,1089501.0,3268503.0
2023-04-16,10082,Oversize Hoodie,1,2912290.0,2912290.0
2023-07-06,10342,Basic T-Shirt,3,3062626.0,9187878.0
2023-06-08,11362,Knit Scarf,1,602275.0,602275.0
2023-07-17,10096,Summer Dress,2,2161459.0,4322918.0
2023-06-26,10521,Slim Jeans,5,1591376.0,7956880.0
2023-09-18,10996,Basic T-Shirt,1,1896374.0,1896374.0
2023-10-14,10357,Leather Jacket,3,1478032.0,4434096.0
2023-10-20,10186,Oversize Hoodie,3,1754486.0,5263458.0
2023-12-01,11694,Denim Jacket,3,1339443.0,4018329.0
